timestamp,elbow_joint_pos,shoulder_lift_joint_pos,shoulder_pan_joint_pos,wrist_1_joint_pos,wrist_2_joint_pos,wrist_3_joint_pos,elbow_joint_vel,shoulder_lift_joint_vel,shoulder_pan_joint_vel,wrist_1_joint_vel,wrist_2_joint_vel,wrist_3_joint_vel
1753180918.9075272,1.6544669310199183,-1.4972430256060143,1.2889797687530518,-1.1871392887881775,-1.3410947958575647,-3.7182145754443567,-0.0830337256193161,-0.05881980061531067,0.10707943886518478,0.33088669180870056,0.09170285612344742,0.02425595372915268
1753180918.9095368,1.6542418638812464,-1.4973297280124207,1.2892429828643799,-1.186491237287857,-1.340952221547262,-3.718170944844381,-0.07881747931241989,-0.058211322873830795,0.1064278855919838,0.3357139825820923,0.09205787628889084,0.02466455101966858
1753180918.9114702,1.6541178862201136,-1.4974288281849404,1.289490818977356,-1.1858083468726655,-1.3407886664019983,-3.718109909688131,-0.08113417029380798,-0.06050793454051018,0.10554526746273041,0.3337286710739136,0.09189772605895996,0.02490319311618805
1753180918.916727,1.653959099446432,-1.4975869369557877,1.289656639099121,-1.185151146059372,-1.3406294027911585,-3.7180588881122034,-0.08127961307764053,-0.05963113158941269,0.10532583296298981,0.3317450284957886,0.08973269164562225,0.02588038146495819
1753180918.9171405,1.6537821928607386,-1.497683436875679,1.2899168729782104,-1.18450482309375,-1.3404324690448206,-3.717990223561422,-0.08036190271377563,-0.059329256415367126,0.1053403690457344,0.3298475742340088,0.0883069559931755,0.026629239320755005
1753180918.9175768,1.65363055864443,-1.4978534665754815,1.2901207208633423,-1.1838801962188263,-1.3402770201312464,-3.7179575602160853,-0.08202601969242096,-0.05952051281929016,0.10469777882099152,0.33370646834373474,0.08748652040958405,0.027327094227075577
1753180918.9195545,1.6534388701068323,-1.4978602689555665,1.290298342704773,-1.1832054120353241,-1.3400562445269983,-3.7178693453418177,-0.07901152223348618,-0.061641626060009,0.10493055731058121,0.3339715600013733,0.0866880863904953,0.025545842945575714
1753180918.921617,1.653313461934225,-1.4980810296586533,1.290571928024292,-1.1825643938830872,-1.3399294058429163,-3.717863146458761,-0.07952858507633209,-0.059930287301540375,0.10458729416131973,0.3322215676307678,0.08596194535493851,0.02394283190369606
1753180918.9239523,1.6530912558185022,-1.4981430184892197,1.290724515914917,-1.1818823379329224,-1.3397186438189905,-3.7178195158587855,-0.08029398322105408,-0.06065704673528671,0.10410051792860031,0.33288082480430603,0.08556701242923737,0.024439532309770584
1753180918.9258692,1.6529887358294886,-1.4982659605196496,1.2909773588180542,-1.181190089588501,-1.3396089712726038,-3.717722479497091,-0.07760009169578552,-0.061047960072755814,0.10360582917928696,0.3352067470550537,0.08495877683162689,0.025914309546351433
1753180918.9280324,1.6528165976153772,-1.498400406246521,1.2911922931671143,-1.1805730921081086,-1.3394201437579554,-3.717658344899313,-0.08163084834814072,-0.06136464700102806,0.10427941381931305,0.3359631896018982,0.08565354347229004,0.024185754358768463
1753180918.931416,1.6526148954974573,-1.498515249495842,1.2913789749145508,-1.1798778635314484,-1.3392441908465784,-3.7176595369922083,-0.07801490277051926,-0.06122236326336861,0.10300210118293762,0.3314850330352783,0.08839116245508194,0.026103753596544266
1753180918.9317157,1.652499024068014,-1.4986778435162087,1.291619896888733,-1.1791996520808716,-1.3390958944903772,-3.717590872441427,-0.07874458283185959,-0.06168365851044655,0.10341506451368332,0.3331712782382965,0.08559072017669678,0.027036629617214203
1753180918.9336379,1.652334992085592,-1.498809927409031,1.2917841672897339,-1.1785364908031006,-1.338952366505758,-3.7174938360797327,-0.07780918478965759,-0.06217249482870102,0.10220199078321457,0.33639368414878845,0.08643912523984909,0.02718423120677471
1753180918.9370534,1.6522024313556116,-1.4988881361535569,1.292053461074829,-1.1778444212726136,-1.338747803364889,-3.717463556920187,-0.07735463976860046,-0.06226259097456932,0.1024421751499176,0.3352721631526947,0.08866932988166809,0.026330871507525444
1753180918.9398658,1.6522024313556116,-1.4988881361535569,1.292053461074829,-1.1778444212726136,-1.338747803364889,-3.717463556920187,-0.07735463976860046,-0.06226259097456932,0.1024421751499176,0.3352721631526947,0.08866932988166809,0.026330871507525444
1753180918.9401248,1.6518972555743616,-1.4991785076311608,1.292485237121582,-1.1764615637115021,-1.3384364287005823,-3.7173948923694056,-0.07584245502948761,-0.06244545802474022,0.10176055133342743,0.33431339263916016,0.08772232383489609,0.025535456836223602
1753180918.9415119,1.6517556349383753,-1.4992701721242447,1.2926685810089111,-1.1759094160846253,-1.3382771650897425,-3.71732741991152,-0.07602185755968094,-0.06259091198444366,0.10174883157014847,0.3350426256656647,0.08623892813920975,0.02692916989326477
1753180918.9435894,1.6515448729144495,-1.4994402018240471,1.2928553819656372,-1.1751731795123597,-1.3381002585040491,-3.7172871271716517,-0.07571187615394592,-0.06291066110134125,0.10023646801710129,0.3321511149406433,0.08609399944543839,0.027025777846574783
1753180918.9455879,1.6514838377581995,-1.4995087918690224,1.2930285930633545,-1.1745444697192688,-1.3379119078265589,-3.717219654713766,-0.0745546817779541,-0.0630502998828888,0.10068753361701965,0.32944053411483765,0.08289746940135956,0.027034100145101547
1753180918.9478312,1.6513069311725062,-1.499646009211876,1.2932405471801758,-1.1738762718490143,-1.3377106825457972,-3.7171314398394983,-0.07404633611440659,-0.06335354596376419,0.10006918013095856,0.3318222463130951,0.08548785746097565,0.026944603770971298
1753180918.9498153,1.651116196309225,-1.4997753214887162,1.2934770584106445,-1.173230604534485,-1.3375828901873987,-3.71709114709963,-0.07498893141746521,-0.06359436362981796,0.10018524527549744,0.3330742120742798,0.0813114121556282,0.02682901918888092
1753180918.951477,1.6509211699115198,-1.499879078274109,1.293672800064087,-1.172551081781723,-1.337391201649801,-3.7170773188220423,-0.07197786122560501,-0.0639374703168869,0.10050706565380096,0.3297356069087982,0.08192188292741776,0.026902439072728157
1753180918.9538693,1.6508033911334437,-1.5000071612051507,1.2938995361328125,-1.1718227428248902,-1.3372677008258265,-3.717037026082174,-0.07403215020895004,-0.06344843655824661,0.10038735717535019,0.33010855317115784,0.0825231596827507,0.026874462142586708
1753180918.9557374,1.65074330965151,-1.5001810130527993,1.294095754623413,-1.1711877149394532,-1.3371017614947718,-3.7169323603259485,-0.07289473712444305,-0.06444534659385681,0.10027486830949783,0.3311001658439636,0.08067788928747177,0.027344226837158203
1753180918.9601488,1.6505196730243128,-1.5002794575742264,1.294332504272461,-1.170542137031891,-1.33693772951235,-3.7168965975390833,-0.07150411605834961,-0.06484156101942062,0.09977838397026062,0.33101609349250793,0.08235547691583633,0.027686888352036476
1753180918.9605737,1.6504247824298304,-1.5004121971181412,1.294481635093689,-1.1698825520328064,-1.3368075529681605,-3.716839853917257,-0.07451741397380829,-0.06357704102993011,0.09977968782186508,0.33005523681640625,0.08226293325424194,0.02821769192814827
1753180918.9630609,1.6503341833697718,-1.5005276960185547,1.2946772575378418,-1.1691673260978241,-1.336642090474264,-3.7167723814593714,-0.07173269242048264,-0.06348124891519547,0.09999050199985504,0.3254544138908386,0.08171160519123077,0.028333690017461777
1753180918.9637568,1.6501410643206995,-1.500644029383995,1.294854998588562,-1.168486939077713,-1.3364833037005823,-3.716712776814596,-0.07099613547325134,-0.06581465154886246,0.1001250222325325,0.32674622535705566,0.08126233518123627,0.02827261947095394
1753180918.965612,1.649991814290182,-1.5008135822466393,1.295013427734375,-1.1678984028152009,-1.3362563292132776,-3.716694180165426,-0.07148190587759018,-0.06448393315076828,0.10024421662092209,0.32918110489845276,0.08082957565784454,0.02842138335108757
1753180918.967627,1.6498354117022913,-1.5009506282261391,1.2952781915664673,-1.1671570402434845,-1.3361213842975062,-3.716621224080221,-0.07082957774400711,-0.06507579237222672,0.10040543973445892,0.32679611444473267,0.0808287039399147,0.02883663773536682
1753180918.9696288,1.6496451536761683,-1.5009864133647461,1.295453667640686,-1.1665382248214264,-1.3359773794757288,-3.7165656725512903,-0.07027870416641235,-0.06490886211395264,0.10051374137401581,0.32376009225845337,0.08082722127437592,0.029432235285639763
1753180918.9716456,1.6495664755450647,-1.5011557650617142,1.2956702709197998,-1.1658919614604493,-1.3358143011676233,-3.7164881865130823,-0.06980995833873749,-0.06614292412996292,0.0988515242934227,0.3280094265937805,0.08126905560493469,0.0293270293623209
1753180918.9764252,1.6494386831866663,-1.5012899053147812,1.2958450317382812,-1.1652345818332215,-1.3356745878802698,-3.7164817492114466,-0.06894547492265701,-0.06668190658092499,0.10014720261096954,0.32937654852867126,0.08044342696666718,0.029935482889413834
1753180918.9776418,1.6491201559649866,-1.5015621048263093,1.2961900234222412,-1.1639187794974823,-1.3352797667132776,-3.7163870970355433,-0.06676982343196869,-0.06903672218322754,0.10025611519813538,0.32468217611312866,0.07848789542913437,0.03054180182516575
1753180918.9795887,1.6489713827716272,-1.5016686257771035,1.2964192628860474,-1.1632802051356812,-1.335132900868551,-3.716269556676046,-0.0702802762389183,-0.06780395656824112,0.09997343271970749,0.327425092458725,0.07736948877573013,0.030186371877789497
1753180918.9816916,1.6488493124591272,-1.5018879932216187,1.2965686321258545,-1.1626515549472352,-1.3350046316729944,-3.716238085423605,-0.06554394215345383,-0.0678858682513237,0.10007363557815552,0.32947930693626404,0.07759147882461548,0.030262786895036697
1753180918.9836109,1.6487210432635706,-1.5020296734622498,1.2967596054077148,-1.1619832676700135,-1.3348653952227991,-3.716236178074972,-0.06569352746009827,-0.06995906680822372,0.10062751919031143,0.32695525884628296,0.07404528558254242,0.030183376744389534
1753180918.985674,1.648531738911764,-1.5021689173630257,1.2970142364501953,-1.1613436800292511,-1.3346746603595179,-3.7161553541766565,-0.06930934637784958,-0.0684233158826828,0.09968504309654236,0.3238104581832886,0.07721219956874847,0.030302392318844795
1753180918.987775,1.6484583059894007,-1.5022399437478562,1.2971500158309937,-1.160690115099289,-1.3345349470721644,-3.716076199208395,-0.06556615978479385,-0.06881442666053772,0.10074140876531601,0.3294820487499237,0.07529345154762268,0.03028987906873226
1753180918.9897773,1.6483162085162562,-1.5023963463357468,1.2973620891571045,-1.1600834292224427,-1.3344019095050257,-3.7160030047046106,-0.0661480650305748,-0.06905494630336761,0.10020167380571365,0.3301321268081665,0.07359805703163147,0.030324134975671768
1753180918.9923146,1.6481636206256312,-1.5025231403163453,1.2975867986679077,-1.1594112676433106,-1.3342683951007288,-3.7159224192248743,-0.06778336316347122,-0.06929898262023926,0.09994426369667053,0.3262842297554016,0.07507844269275665,0.030043432489037514
1753180918.994611,1.6480520407306116,-1.5026803773692627,1.297766089439392,-1.1587392848781128,-1.334095303212301,-3.7159248034106653,-0.0658404678106308,-0.06949362903833389,0.1000603437423706,0.3274112343788147,0.07397110760211945,0.029839683324098587
1753180918.996834,1.6479581038104456,-1.502829411332943,1.2979453802108765,-1.158064381485321,-1.333963696156637,-3.715795103703634,-0.06647562980651855,-0.06969201564788818,0.09982667118310928,0.33006465435028076,0.07462608069181442,0.03040171228349209
1753180918.9977498,1.647740666066305,-1.5029280346683045,1.298143982887268,-1.1574420791915436,-1.3338330427752894,-3.7157920042621058,-0.06654870510101318,-0.07028624415397644,0.09972294420003891,0.3300621807575226,0.07474207878112793,0.030208343639969826
1753180918.9994812,1.6475852171527308,-1.50311882168565,1.2983684539794922,-1.156787322168686,-1.3336861769305628,-3.71568733850588,-0.06622004508972168,-0.07042506337165833,0.0991843193769455,0.32951784133911133,0.07735417783260345,0.030714016407728195
1753180919.0017695,1.6475070158587855,-1.5032165509513398,1.298526644706726,-1.1561124485782166,-1.3335135618792933,-3.715590540562765,-0.0659438744187355,-0.07099833339452744,0.09976591169834137,0.3295947015285492,0.07342249900102615,0.030851049348711967
1753180919.0034957,1.6473663488971155,-1.50334835917268,1.2987514734268188,-1.1554402571967621,-1.3333891073810022,-3.715628687535421,-0.06537040323019028,-0.07142151147127151,0.10002956539392471,0.3327236473560333,0.07505720108747482,0.030353566631674767
1753180919.0056796,1.6472461859332483,-1.503488504593708,1.2989215850830078,-1.1547520023635407,-1.3332460562335413,-3.715552632008688,-0.06567995995283127,-0.07203620672225952,0.10016733407974243,0.3310566842556,0.07666725665330887,0.03088204748928547
1753180919.0078156,1.6470897833453577,-1.5036840674332161,1.2990936040878296,-1.1541302663138886,-1.333060089741842,-3.715497080479757,-0.06521807610988617,-0.0723300576210022,0.09917245805263519,0.3275620937347412,0.06988240033388138,0.031617093831300735
1753180919.0095956,1.6469157377826136,-1.5037768867662926,1.2993113994598389,-1.1535239082625885,-1.3329280058490198,-3.7154088656054896,-0.06401018798351288,-0.07263856381177902,0.10063131898641586,0.32973578572273254,0.07296840846538544,0.03052825666964054
1753180919.0116444,1.6468384901629847,-1.5039423641613503,1.2994996309280396,-1.1528649193099518,-1.3328140417682093,-3.7153685728656214,-0.06286659836769104,-0.07303782552480698,0.09905166178941727,0.33305588364601135,0.07186797261238098,0.03175729140639305
1753180919.013557,1.6467135588275355,-1.5041033190539856,1.2997124195098877,-1.1522023540786286,-1.332660977040426,-3.715280357991354,-0.06462105363607407,-0.07317443192005157,0.10037627816200256,0.3299616873264313,0.07062125951051712,0.03198300302028656
1753180919.0158298,1.6466353575335901,-1.5042671126178284,1.2998743057250977,-1.1515204769423981,-1.3325217405902308,-3.715196673070089,-0.06323451548814774,-0.07223514467477798,0.09925330430269241,0.32850250601768494,0.07084151357412338,0.031345903873443604
1753180919.0176501,1.6464369932757776,-1.5044363972595711,1.300086498260498,-1.1509277087501069,-1.3324187437640589,-3.715139929448263,-0.06186395883560181,-0.0751861035823822,0.09874968975782394,0.3293055593967438,0.0700094923377037,0.029635801911354065
1753180919.0196085,1.6463077704059046,-1.5045528349331398,1.300301432609558,-1.1502394837192078,-1.3322394529925745,-3.715137783681051,-0.06308195739984512,-0.07367316633462906,0.09915991872549057,0.33148908615112305,0.06951070576906204,0.030341731384396553
1753180919.0249004,1.646282974873678,-1.5046994251063843,1.3005187511444092,-1.1495526891997834,-1.332120720540182,-3.715040985737936,-0.06504745036363602,-0.07341654598712921,0.0991850271821022,0.3307114541530609,0.06910090893507004,0.031560268253088
1753180919.0265942,1.646282974873678,-1.5046994251063843,1.3005187511444092,-1.1495526891997834,-1.332120720540182,-3.715040985737936,-0.06504745036363602,-0.07341654598712921,0.0991850271821022,0.3307114541530609,0.06910090893507004,0.031560268253088
1753180919.0280368,1.6457703749286097,-1.5051069569638749,1.3010419607162476,-1.147570477133133,-1.3316510359393519,-3.7147842089282435,-0.06227949261665344,-0.07478205859661102,0.09770090878009796,0.33134377002716064,0.06901580840349197,0.03340830281376839
1753180919.0325906,1.6457341353045862,-1.5052962240627785,1.301239013671875,-1.1469254058650513,-1.3315113226519983,-3.7148025671588343,-0.0621563084423542,-0.07528968155384064,0.10011634230613708,0.3294837772846222,0.06876426935195923,0.03212074562907219
1753180919.0328708,1.6455462614642542,-1.5054911238006135,1.301475167274475,-1.1462231141379853,-1.331379238759176,-3.7146807352649134,-0.06128009781241417,-0.07513859868049622,0.09890767186880112,0.3280257284641266,0.06912174075841904,0.03103630058467388
1753180919.0336273,1.6454394499408167,-1.5055681106499215,1.3016453981399536,-1.1456186038306733,-1.33124286333193,-3.7146828810321253,-0.061137937009334564,-0.07777934521436691,0.09922457486391068,0.32803985476493835,0.06856472790241241,0.031042184680700302
1753180919.036166,1.6453474203692835,-1.5057665270617981,1.3017827272415161,-1.1449678999236603,-1.3311575094806116,-3.714598004017965,-0.06090658903121948,-0.07630578428506851,0.09887222945690155,0.3305603861808777,0.06809976696968079,0.0324847586452961
1753180919.0379667,1.645212475453512,-1.5059344258955498,1.302018404006958,-1.1442913574031373,-1.3309877554522913,-3.7145143190967005,-0.06051316112279892,-0.07615287601947784,0.09901024401187897,0.3283419609069824,0.06776357442140579,0.03209669142961502
1753180919.0401459,1.6451070944415491,-1.5061004918864747,1.302215576171875,-1.1436249178699036,-1.3308890501605433,-3.7144368330584925,-0.05998849868774414,-0.07873178273439407,0.09861211478710175,0.32602524757385254,0.07038390636444092,0.03207583352923393
1753180919.0415883,1.6449654738055628,-1.5062474992922326,1.302402138710022,-1.142927960758545,-1.330752197896139,-3.7143529097186487,-0.05972305312752724,-0.0769999548792839,0.09859371185302734,0.32662224769592285,0.06624507158994675,0.03234334662556648
1753180919.0434113,1.6448429266559046,-1.5063951101950188,1.3025933504104614,-1.1422406297973176,-1.3305919806109827,-3.7143717447863978,-0.05944642424583435,-0.07735300809144974,0.09885304421186447,0.3295340836048126,0.06761010736227036,0.03272431343793869
1753180919.0456405,1.6447137037860315,-1.5065233942917367,1.302780032157898,-1.1416022938540955,-1.3304808775531214,-3.7142582575427454,-0.06624002009630203,-0.07920902222394943,0.10130275785923004,0.3348371684551239,0.07454235106706619,0.03332176432013512
1753180919.047762,1.6445725599872034,-1.506679007118084,1.3029903173446655,-1.140919492845871,-1.3302825132953089,-3.714231316243307,-0.06522227078676224,-0.0835610032081604,0.10589716583490372,0.34233179688453674,0.07546471804380417,0.03374949097633362
1753180919.0497055,1.6444700399981897,-1.5068429571441193,1.303183913230896,-1.140200899248459,-1.3301428000079554,-3.7141504923449915,-0.06708143651485443,-0.08699572831392288,0.11152766644954681,0.34926778078079224,0.07683625817298889,0.0342186763882637
1753180919.0515807,1.6443622748004358,-1.5070572656444092,1.3034316301345825,-1.1394728285125275,-1.3300436178790491,-3.714017693196432,-0.07172282040119171,-0.08812321722507477,0.11209721863269806,0.35036635398864746,0.0762719064950943,0.034489706158638
1753180919.0535269,1.644189182912008,-1.507176586692669,1.3036516904830933,-1.1388044220260163,-1.3297928015338343,-3.714015785847799,-0.06501057744026184,-0.0876099243760109,0.11206363141536713,0.35288819670677185,0.07535260915756226,0.03480205312371254
1753180919.0562944,1.644128147755758,-1.5073936146548768,1.3038793802261353,-1.1380056601813813,-1.329731289540426,-3.7139604727374476,-0.06621234863996506,-0.0864601880311966,0.11001764237880707,0.34809383749961853,0.0753825455904007,0.03516433760523796
1753180919.057862,1.6439488569842737,-1.5075206470540543,1.3040614128112793,-1.1373487275889893,-1.329571549092428,-3.7138662973987024,-0.06566954404115677,-0.08449351787567139,0.1076989471912384,0.3530653417110443,0.07275737822055817,0.037240467965602875
1753180919.0605993,1.6438468138324183,-1.5076927256635209,1.304302453994751,-1.1365813475898285,-1.3294079939471644,-3.713858191167013,-0.06495083123445511,-0.08222406357526779,0.10525330156087875,0.3573908805847168,0.06960469484329224,0.0373343825340271
1753180919.0615432,1.6437132994281214,-1.5078537327102204,1.304505467414856,-1.1359194082072754,-1.3292806784259241,-3.7137284914599817,-0.06530066579580307,-0.08100476861000061,0.1047189012169838,0.35558152198791504,0.07486191391944885,0.035883281379938126
1753180919.063436,1.6435516516314905,-1.5080672439983864,1.3046578168869019,-1.1351763171008606,-1.3291319052325647,-3.7136357466327112,-0.06674344837665558,-0.08162583410739899,0.1053185984492302,0.36080196499824524,0.07492538541555405,0.036900199949741364
1753180919.0655696,1.643390957509176,-1.5081909906915207,1.3048652410507202,-1.134452686910965,-1.3289802710162562,-3.713534657155172,-0.06765452772378922,-0.08320324867963791,0.1094679981470108,0.36672139167785645,0.0754423439502716,0.037539709359407425
1753180919.0675457,1.6432583967791956,-1.5083635982922097,1.3051135540008545,-1.13367714107547,-1.3288524786578577,-3.7135618368731897,-0.06818417459726334,-0.08408491313457489,0.11070547997951508,0.36870989203453064,0.07822000980377197,0.037570349872112274
1753180919.0695548,1.6431601683246058,-1.508569275294878,1.3053539991378784,-1.1329717201045533,-1.3286755720721644,-3.7133920828448694,-0.06898700445890427,-0.08781617879867554,0.11408767104148865,0.3687640130519867,0.07867729663848877,0.040497202426195145
1753180919.0719366,1.6430047194110315,-1.508755163555481,1.30558443069458,-1.1321739715388794,-1.3285077253924769,-3.713364903126852,-0.06991279870271683,-0.08714262396097183,0.11405213177204132,0.37644335627555847,0.07971078157424927,0.03850361704826355
1753180919.0765214,1.6430047194110315,-1.508755163555481,1.30558443069458,-1.1321739715388794,-1.3285077253924769,-3.713364903126852,-0.06991279870271683,-0.08714262396097183,0.11405213177204132,0.37644335627555847,0.07971078157424927,0.03850361704826355
1753180919.0768409,1.6425488630877894,-1.5092373092523594,1.306228518486023,-1.1299057763865967,-1.3280633131610315,-3.713116709386007,-0.07465861737728119,-0.0897718220949173,0.11654084175825119,0.3855789005756378,0.0828489363193512,0.03978809341788292
1753180919.077596,1.6425488630877894,-1.5092373092523594,1.306228518486023,-1.1299057763865967,-1.3280633131610315,-3.713116709386007,-0.07465861737728119,-0.0897718220949173,0.11654084175825119,0.3855789005756378,0.0828489363193512,0.03978809341788292
1753180919.079592,1.6424811522113245,-1.5094058115831395,1.3064768314361572,-1.1292058390429993,-1.3278592268573206,-3.7130418459521692,-0.07123522460460663,-0.09101828187704086,0.11717834323644638,0.3932175934314728,0.0823906809091568,0.04016847908496857
1753180919.0818532,1.64223558107485,-1.5095930856517334,1.306703805923462,-1.1283958119205018,-1.3276789824115198,-3.7129653135882776,-0.07242488116025925,-0.09124325215816498,0.11898848414421082,0.3933766186237335,0.08370225131511688,0.03997495770454407
1753180919.083614,1.642104450856344,-1.5097449582866211,1.3069431781768799,-1.127617822294571,-1.3275349775897425,-3.7128949801074427,-0.07780516147613525,-0.09412602335214615,0.12082986533641815,0.394926518201828,0.08365828543901443,0.04005446285009384
1753180919.085855,1.6419528166400355,-1.5099299487522622,1.3072290420532227,-1.1268524092486878,-1.3273547331439417,-3.712806526814596,-0.07352162152528763,-0.09361246228218079,0.12278030812740326,0.4034299850463867,0.08416612446308136,0.040422920137643814
1753180919.0881157,1.64177114168276,-1.5101935540190716,1.3074413537979126,-1.126044974928238,-1.327191177998678,-3.7126813570605677,-0.07614323496818542,-0.09567543864250183,0.12259966880083084,0.408369243144989,0.08493448048830032,0.04058149456977844
1753180919.0900412,1.6416080633746546,-1.5103620526245614,1.3076967000961304,-1.1252185267261048,-1.3270042578326624,-3.712642256413595,-0.07754053920507431,-0.09505490213632584,0.12503601610660553,0.4091916084289551,0.08557707071304321,0.04027100279927254
1753180919.0939221,1.6412952581988733,-1.5107541170767327,1.3082221746444702,-1.123587266807892,-1.326679531727926,-3.7124953905688685,-0.07841088622808456,-0.09626105427742004,0.12570308148860931,0.4199666380882263,0.08885688334703445,0.04108842462301254
1753180919.096204,1.6411250273333948,-1.5109956239214917,1.3084524869918823,-1.1227530998042603,-1.3265154997455042,-3.712398354207174,-0.07936160266399384,-0.09687967598438263,0.12717869877815247,0.41948795318603516,0.0866646021604538,0.04119790345430374
1753180919.0976489,1.640911881123678,-1.5111627180925389,1.3086942434310913,-1.121884600525238,-1.3263228575335901,-3.712303702031271,-0.0799584910273552,-0.09775369614362717,0.1276886910200119,0.42784127593040466,0.09061597287654877,0.04147864505648613
1753180919.0995154,1.6408351103412073,-1.5113646027496834,1.3089200258255005,-1.1210917395404358,-1.3261187712298792,-3.7122438589679163,-0.08061873912811279,-0.09826774150133133,0.1291680485010147,0.4324735105037689,0.08852053433656693,0.04149876907467842
1753180919.1018174,1.6406672636615198,-1.5115218360773106,1.3092294931411743,-1.1201913815787812,-1.325996224080221,-3.7121439615832728,-0.07971951365470886,-0.09888198226690292,0.12943749129772186,0.4337511360645294,0.0895175114274025,0.04191220551729202
1753180919.1037858,1.6404655615436,-1.5117447164705773,1.3094483613967896,-1.119332568054535,-1.3257749716388147,-3.712039295827047,-0.08418361097574234,-0.0999123603105545,0.13170504570007324,0.4382658898830414,0.09212780743837357,0.0417562797665596
1753180919.105439,1.640383545552389,-1.5119487841478367,1.309730052947998,-1.1184463065913697,-1.3256033102618616,-3.711980644856588,-0.08060988783836365,-0.10032416135072708,0.131459042429924,0.44508683681488037,0.09317398816347122,0.04183223843574524
1753180919.1076212,1.6401661078082483,-1.5121507582119484,1.3100188970565796,-1.117554025059082,-1.3253772894488733,-3.7118597666369837,-0.08206022530794144,-0.10171085596084595,0.13272054493427277,0.44304159283638,0.09379449486732483,0.04237627238035202
1753180919.1093798,1.6399553457843226,-1.5123488505235692,1.3103030920028687,-1.1166339677623291,-1.3251732031451624,-3.711828056965963,-0.08634022623300552,-0.10252315551042557,0.13335056602954865,0.4495280385017395,0.09288974851369858,0.04258131608366966
1753180919.1115978,1.6397760550128382,-1.5125499789467831,1.3105645179748535,-1.115714744930603,-1.3249481360064905,-3.7117531935321253,-0.08430834859609604,-0.10400707274675369,0.13323235511779785,0.45461806654930115,0.09704171866178513,0.0435226634144783
1753180919.1135788,1.6396072546588343,-1.5127495054951687,1.3108370304107666,-1.1148361426642914,-1.3248336950885218,-3.7116573492633265,-0.08679874986410141,-0.10376083850860596,0.13517296314239502,0.45419952273368835,0.09518132358789444,0.043685704469680786
1753180919.1156194,1.6394270102130335,-1.5129331325045605,1.3110629320144653,-1.1139214795878907,-1.3245838324176233,-3.711536471043722,-0.08723516017198563,-0.10513938963413239,0.1359875500202179,0.46079427003860474,0.09744089096784592,0.04460469260811806
1753180919.1174812,1.639320198689596,-1.5131536547890683,1.3113617897033691,-1.112938479786255,-1.3244217077838343,-3.711440626774923,-0.08766993880271912,-0.10534798353910446,0.1382015198469162,0.46319815516471863,0.09798755496740341,0.04509627819061279
1753180919.1221838,1.6390698591815394,-1.5133704853108902,1.311661958694458,-1.1119761329940339,-1.3241518179522913,-3.7113493124591272,-0.08871500194072723,-0.10548852384090424,0.13784144818782806,0.46358761191368103,0.09836593270301819,0.04500942304730415
1753180919.1247468,1.6389315764056605,-1.5136075814119359,1.3119704723358154,-1.1110518437675019,-1.324005428944723,-3.7113059202777308,-0.0897015854716301,-0.1062740832567215,0.1396762877702713,0.4686885476112366,0.09943527728319168,0.04631111025810242
1753180919.1250863,1.6386969725238245,-1.513824724858143,1.3121871948242188,-1.1101346474936982,-1.3238094488727015,-3.7112143675433558,-0.08983071893453598,-0.10633189231157303,0.14122600853443146,0.4693760275840759,0.0985550805926323,0.04882323741912842
1753180919.1302242,1.638336483632223,-1.5142570336214085,1.312788963317871,-1.1081439715674897,-1.3234213034259241,-3.7110186258899134,-0.08969324082136154,-0.10562156140804291,0.14244641363620758,0.47209930419921875,0.09986662119626999,0.04766812175512314
1753180919.1305723,1.638336483632223,-1.5142570336214085,1.312788963317871,-1.1081439715674897,-1.3234213034259241,-3.7110186258899134,-0.08969324082136154,-0.10562156140804291,0.14244641363620758,0.47209930419921875,0.09986662119626999,0.04766812175512314
1753180919.1316488,1.637989346181051,-1.5146893461099644,1.3133316040039062,-1.106246904735901,-1.3230579535113733,-3.7108357588397425,-0.08323066681623459,-0.09836822748184204,0.13570734858512878,0.4584251642227173,0.09546272456645966,0.0484936498105526
1753180919.1337605,1.63780385652651,-1.5148912046900769,1.3136286735534668,-1.1052499574473877,-1.322812859212057,-3.710743252431051,-0.08912661671638489,-0.09684126079082489,0.13330933451652527,0.46095049381256104,0.09680386632680893,0.046795718371868134
1753180919.135639,1.637648884450094,-1.5151033487967034,1.3139621019363403,-1.104367123251297,-1.3226044813739222,-3.710644308720724,-0.08640353381633759,-0.09752973914146423,0.13366053998470306,0.45643824338912964,0.10039722174406052,0.044813357293605804
1753180919.1374657,1.6375106016742151,-1.5152606417289753,1.3141785860061646,-1.1034841698459168,-1.322381321583883,-3.7105353514300745,-0.08903424441814423,-0.09945682436227798,0.13548648357391357,0.46073415875434875,0.09921973943710327,0.04626484587788582
1753180919.1427293,1.6373184362994593,-1.5154744212380429,1.314504623413086,-1.1025018853000184,-1.3221882025348108,-3.7104721705066126,-0.0905752182006836,-0.10227768123149872,0.1383327692747116,0.4612441062927246,0.09940991550683975,0.046346381306648254
1753180919.143442,1.6369107405291956,-1.5159312312356015,1.3150591850280762,-1.1006593865207215,-1.3217399756061,-3.710247818623678,-0.09324906021356583,-0.10834354162216187,0.14426031708717346,0.4653223752975464,0.10314154624938965,0.04588144272565842
